Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.485147697,0.509964943,9.787796021,0.282515794,9.805143056
0.487147663,0.577002585,9.814131737,0.306457818,9.835854316
0.489148529,0.615309835,9.842862129,0.351947635,9.868353876
0.491149362,0.639251828,9.845256805,0.380678058,9.873329745
0.493149395,0.653617084,9.845256805,0.423773706,9.876025568
0.495149361,0.648828685,9.821314812,0.438138902,9.852470197
0.497149327,0.569819987,9.747094154,0.450109929,9.774105495
0.499149293,0.509964943,9.723152161,0.450109929,9.746914954
0.501149293,0.378283858,9.680056572,0.411802679,9.696193859
0.503148893,0.260968,9.658509254,0.37349546,9.669250445
0.505148926,0.198718742,9.668086052,0.361524463,9.67688364
0.507148959,0.153228909,9.756670952,0.397437483,9.765964556
0.509148125,0.153228909,9.756670952,0.397437483,9.765964556
0.511147258,0.153228909,9.756670952,0.397437483,9.765964556
0.513147291,0.181959331,9.771036148,0.395043284,9.780711416
0.515147324,0.272938997,9.809343338,0.414196909,9.821877188
0.517147324,0.323217243,9.82610321,0.421379507,9.84044381
0.51914729,0.426167905,9.845256805,0.430956304,9.86389497
0.521147256,0.502782345,9.883563995,0.416591108,9.905108555
0.523147222,0.541089594,9.885957718,0.395043284,9.908632456
0.525147188,0.59615624,9.8644104,0.354341865,9.888758919
0.527147154,0.648828685,9.845256805,0.318428814,9.87175046
0.52914772,0.663193882,9.845256805,0.325611442,9.872939304
0.531148153,0.687135875,9.821314812,0.380678058,9.852679642
0.533148153,0.687135875,9.794978142,0.375889659,9.826242697
0.535148186,0.687135875,9.763854027,0.359130263,9.794589104
0.537147886,0.665588081,9.739912033,0.361524463,9.769319006
0.539147919,0.644040287,9.708786964,0.33518824,9.735896639
0.541147952,0.641646028,9.711181641,0.265756398,9.735984026
0.543147985,0.67037648,9.696816444,0.217872351,9.722403105
0.545148018,0.814028561,9.656114578,0.253785372,9.693688579
0.547148051,0.339976639,9.732728958,-0.052672438,9.738807497
0.549147217,0.349553436,9.703998566,-0.122104287,9.711059943
0.551146317,0.349553436,9.703998566,-0.122104287,9.711059943
0.553146317,0.414196909,9.672874451,-0.045489833,9.681845307
0.555146317,0.459686726,9.684844971,0.138863698,9.696742604
0.557146317,0.543483794,9.761459351,0.718260527,9.802926169
0.559145917,0.543483794,9.859622002,0.70628953,9.89981644
0.561145917,0.541089594,9.90271759,0.646434486,9.938534659
0.563146317,0.399831682,9.943418503,0.48362875,9.963198967
0.565146283,0.359130263,9.960178375,0.378283858,9.973827073
0.567146249,0.438138902,9.929053307,0.234631762,9.941484664
0.569147082,0.481234551,9.909899712,0.189141929,9.923380153
0.571147948,0.545877993,9.847650528,0.227449164,9.86539086
0.573147914,0.577002585,9.787796021,0.318428814,9.809958197
0.57514788,0.567425787,9.749488831,0.359130263,9.772588144
0.577147846,0.553060591,9.680056572,0.380678058,9.703313199
0.579147846,0.51954174,9.656114578,0.423773706,9.679362403
0.581147846,0.493205547,9.665691376,0.471657723,9.689752447
0.583147879,0.442927301,9.627384186,0.407014281,9.646158379
0.585147912,0.435744703,9.644144058,0.354341865,9.660483747
0.587147945,0.397437483,9.802161217,0.488417149,9.822365926
0.589147378,0.397437483,9.802161217,0.488417149,9.822365926
0.591146944,0.397437483,9.802161217,0.488417149,9.822365926
0.593146977,0.397437483,9.802161217,0.488417149,9.822365926
0.595146977,0.414196909,9.869198799,0.395043284,9.885782883
0.597147277,0.514753342,9.895534515,0.29688102,9.913360313
0.599147243,0.474051923,9.878775597,0.378283858,9.897374965
0.601147209,0.474051923,9.852438927,0.423773706,9.872935844
0.603147175,0.509964943,9.799766541,0.390254885,9.82078344
0.605147141,0.507570744,9.783007622,0.383072257,9.803652918
0.607147107,0.486022949,9.766247749,0.433350503,9.787931654
0.60914794,0.452504128,9.749488831,0.433350503,9.769600048
0.61114884,0.430956304,9.735123634,0.414196909,9.753456546
0.613148873,0.428562105,9.732728958,0.390254885,9.749973196
0.615148906,0.423773706,9.680056572,0.337582439,9.69520713
0.617148939,0.433350503,9.656114578,0.275333196,9.66975438
0.619149372,0.44771573,9.648932457,0.256179571,9.662710536
0.621149405,0.44771573,9.656114578,0.289698392,9.670828469
0.623149438,0.414196909,9.677662849,0.418985307,9.695579714
0.625149471,0.399831682,9.694421768,0.438138902,9.712550875
0.627149504,0.354341865,9.744700432,0.318428814,9.756338533
0.629148637,0.354341865,9.744700432,0.318428814,9.756338533
0.63114777,0.354341865,9.744700432,0.318428814,9.756338533
0.63314777,0.395043284,9.756670952,0.320823014,9.76993422
0.63514777,0.426167905,9.811738014,0.313640416,9.825995739
0.63714777,0.48362875,9.828496933,0.318428814,9.845539378
0.63914777,0.521935999,9.830891609,0.325611442,9.850120295
0.64114777,0.555454791,9.82610321,0.354341865,9.848166961
0.643147736,0.574608386,9.797372818,0.375889659,9.821404277
0.645147302,0.581790984,9.792584419,0.390254885,9.817611177
0.647147268,0.63206923,9.804554939,0.40940848,9.833434007
0.649148501,0.639251828,9.792584419,0.423773706,9.822572813
0.651149334,0.644040287,9.787796021,0.418985307,9.817906473
0.6531493,0.620098233,9.806949615,0.299275219,9.831090898
0.655149266,0.603338838,9.828496933,0.280121595,9.850981566
0.657149266,0.579396784,9.847650528,0.275333196,9.868522175
0.659149266,0.577002585,9.83807373,0.356736064,9.861434344
0.661149299,0.529118598,9.857227325,0.282515794,9.875460101
0.663148432,0.526724398,9.873987198,0.198718742,9.890022796
0.665148465,0.486022949,9.900322914,0.20590134,9.914383868
0.667148498,0.598550439,9.747094154,0.526724398,9.779649568
0.669147664,0.598550439,9.747094154,0.526724398,9.779649568
0.67114683,0.598550439,9.747094154,0.526724398,9.779649568
0.67314683,0.600944638,9.699210167,0.586579442,9.735496277
0.675146396,0.387860686,9.689633369,0.574608386,9.714401965
0.677146362,0.347159237,9.670479774,0.507570744,9.690011696
0.679146328,0.349553436,9.615413666,0.495599747,9.634520573
0.681146294,0.201112941,9.646537781,0.284909993,9.652839545
0.68314626,0.234631762,9.639355659,0.229843363,9.644949848
0.685146693,0.318428814,9.682451248,0.282515794,9.691804489
0.687146659,0.469263524,9.672874451,0.354341865,9.690730961
0.689147525,0.579396784,9.648932457,0.462080926,9.677350721
0.691148391,0.474051923,9.732728958,0.292092621,9.748643818
0.693148391,0.402225882,9.799766541,0.105344877,9.808583356
0.695148391,0.749385119,9.763854027,0.397437483,9.800631616
0.697148391,0.703895271,9.730335236,0.457292527,9.766473714
0.699148391,0.636857629,9.751882553,0.325611442,9.778078737
0.701148391,0.679953277,9.790189743,0.306457818,9.818557331
0.703147991,0.63446343,9.811738014,0.29688102,9.836711089
0.705148391,0.622492433,9.82610321,0.270544797,9.849517532
0.707148424,0.548272193,9.895534515,0.270544797,9.914403675
0.70914719,0.548272193,9.895534515,0.270544797,9.914403675
0.711146356,0.548272193,9.895534515,0.270544797,9.914403675
